prices,market_caps,total_volumes,date
17.748392141619405,9235160280.727997,253662366.82440746,2021-06-29 02:00:00
18.617033293943404,9707709129.910637,333680340.3347164,2021-06-30 02:00:00
19.26720516591401,10017017557.895962,347044248.527958,2021-07-01 02:00:00
17.96679464680169,9333359969.878733,286288256.61330616,2021-07-02 02:00:00
18.232300860715522,9462758032.177608,220023562.3764466,2021-07-03 02:00:00
19.41652670979206,10088655008.249132,245778943.5241342,2021-07-04 02:00:00
20.872129596324438,10850342434.162794,486979400.4397563,2021-07-05 02:00:00
20.22755365275236,10525832017.973541,422466660.20331514,2021-07-06 02:00:00
22.3445214884392,11608802353.412985,739973645.6841846,2021-07-07 02:00:00
22.410617142857696,11650837813.605581,429667893.0750782,2021-07-08 02:00:00
20.429657254052934,10616133374.327568,379510267.2532497,2021-07-09 02:00:00
21.093212814029208,10965693623.299467,321418439.99853414,2021-07-10 02:00:00
20.344892225542416,10577796005.170385,212659432.42385218,2021-07-11 02:00:00
20.670512408907033,10745319594.74598,187421690.5196427,2021-07-12 02:00:00
19.650443237701566,10203811744.744122,267560547.31672803,2021-07-13 02:00:00
18.395776782872908,9544733423.366758,272157542.0496149,2021-07-14 02:00:00
17.90782844904562,9290650396.4871,421654603.94232076,2021-07-15 02:00:00
16.971667330116354,8830047975.515186,312619907.32282937,2021-07-16 02:00:00
16.379294474128713,8476614924.481534,266681158.65134493,2021-07-17 02:00:00
16.118714317230314,8387277898.2564335,247664806.27993363,2021-07-18 02:00:00
16.45270336749149,8554255182.256148,250496328.28444934,2021-07-19 02:00:00
15.759299836874757,8262119707.662116,303121489.4236345,2021-07-20 02:00:00
14.636733740674124,7631443233.002677,295482578.0379,2021-07-21 02:00:00
16.768448517662996,8689643628.797651,384141492.3870195,2021-07-22 02:00:00
17.599181819826054,9149059873.91254,310071792.08237046,2021-07-23 02:00:00
18.617164835114142,9652174791.000511,355034093.2487028,2021-07-24 02:00:00
18.283330956972087,9505862254.81691,285379632.8571276,2021-07-25 02:00:00
18.383557953902127,9563991875.950897,277562389.1273952,2021-07-26 02:00:00
18.57870420102536,9684226981.427572,503649048.520901,2021-07-27 02:00:00
18.731983667535037,9722571438.938078,372578995.64020014,2021-07-28 02:00:00
19.07803500737772,9913956668.465853,385362059.2539111,2021-07-29 02:00:00
19.546490989603406,10188404386.786572,333570030.88653743,2021-07-30 02:00:00
21.000309981643756,10914562607.27556,514663303.007334,2021-07-31 02:00:00
21.90700669271654,11388284080.773903,410758851.2426803,2021-08-01 02:00:00
22.050857431867442,11374697963.401554,475683658.3046339,2021-08-02 02:00:00
22.468917766292304,11713474226.219545,425771626.1368887,2021-08-03 02:00:00
21.41376815339753,11132368109.49126,414981350.9002622,2021-08-04 02:00:00
23.546564925203725,12203745070.555143,552814277.791703,2021-08-05 02:00:00
25.364984329625802,13185352005.618793,699296574.8443508,2021-08-06 02:00:00
26.214585749633507,13638910793.55033,490333635.44662476,2021-08-07 02:00:00
28.30665016473112,14632225045.70902,640825905.2788377,2021-08-08 02:00:00
26.6531195206146,13848908166.127323,432207756.86523604,2021-08-09 02:00:00
28.42273296218297,14573644344.62927,559545305.4371892,2021-08-10 02:00:00
28.868715507562644,15013840775.823084,724256684.5684078,2021-08-11 02:00:00
29.031721500927375,15074057039.901127,652752265.9145696,2021-08-12 02:00:00
28.028754374629905,14535927994.461237,569346100.5724059,2021-08-13 02:00:00
30.52004018660741,15856553007.358017,554988172.7884215,2021-08-14 02:00:00
30.13190406546406,15709168426.900194,487706691.2486086,2021-08-15 02:00:00
30.229737157087037,15696675064.012932,398902724.6627441,2021-08-16 02:00:00
29.218431294975854,15369230973.244715,546782677.8158648,2021-08-17 02:00:00
26.35032936668778,13754741700.155434,767742020.8837827,2021-08-18 02:00:00
26.630549471228242,13939845220.537468,627293390.046418,2021-08-19 02:00:00
27.643619146577965,14176608464.345716,507667360.0519697,2021-08-20 02:00:00
28.738833900684718,14905083711.957464,442776320.4657239,2021-08-21 02:00:00
28.291433894164413,14703038938.084696,407137434.55326855,2021-08-22 02:00:00
28.42693985918856,14791766057.127138,383614067.72628266,2021-08-23 02:00:00
28.75728667351617,14987643095.19138,386748324.09930193,2021-08-24 02:00:00
26.77179065368033,13915252559.242048,422140396.1266143,2021-08-25 02:00:00
27.077363423424202,14097395315.886988,333577741.1507848,2021-08-26 02:00:00
25.862155444264562,13527339633.983707,363793501.6424933,2021-08-27 02:00:00
27.321717596132913,14213954708.107561,360776831.10807395,2021-08-28 02:00:00
26.837906981641478,13943939694.124075,223173120.5389269,2021-08-29 02:00:00
26.807944322685128,13913928721.295958,284267513.9509906,2021-08-30 02:00:00
26.885263942461396,13907754624.550062,402930910.5194873,2021-08-31 02:00:00
29.584571334506826,15407946680.882442,783954256.7844257,2021-09-01 02:00:00
31.046203646618423,16128419939.488716,877875674.6056006,2021-09-02 02:00:00
30.040142481537107,15623666079.300167,447984348.17267776,2021-09-03 02:00:00
28.623355682511562,14865045190.274055,954422714.9122263,2021-09-04 02:00:00
28.665792727999378,14958201738.923065,474162337.7009957,2021-09-05 02:00:00
29.311467400794093,15209137505.750956,427663408.8834084,2021-09-06 02:00:00
28.9857681418722,15099884141.550049,693745684.0444742,2021-09-07 02:00:00
24.3863918447837,12666014861.150581,1253299880.9540975,2021-09-08 02:00:00
23.22861441308951,12086066790.036985,769781310.3119571,2021-09-09 02:00:00
23.32336275031101,12160029204.92636,559191926.9142579,2021-09-10 02:00:00
22.239953599431,11542729782.078453,457902342.61321795,2021-09-11 02:00:00
22.700283175074414,11798032959.641006,321145858.24093807,2021-09-12 02:00:00
23.76869187716002,12383055974.262342,403802698.38031536,2021-09-13 02:00:00
22.771388719460557,11820309693.926575,444930553.3328914,2021-09-14 02:00:00
25.720757464694312,13398897666.149889,570879782.192722,2021-09-15 02:00:00
27.336005128349605,14240178335.679047,608722043.915363,2021-09-16 02:00:00
26.308136967057173,13659160597.02458,564251576.4125971,2021-09-17 02:00:00
24.259108602571118,12674179714.18533,433400713.3422504,2021-09-18 02:00:00
24.472819261661684,12709544325.478378,246937881.13616136,2021-09-19 02:00:00
23.90966517887373,12440989942.969387,214205298.33376074,2021-09-20 02:00:00
20.804334039491096,10765678763.924232,532993825.9955752,2021-09-21 02:00:00
18.890292091538726,9794322823.098135,495596372.6922228,2021-09-22 02:00:00
21.503103783527575,11154749131.830667,447596020.9366132,2021-09-23 02:00:00
21.550892752146577,11202622681.346418,262156345.59227794,2021-09-24 02:00:00
19.61618782407427,10234832653.054922,432897752.10196656,2021-09-25 02:00:00
19.5730661248006,10175032976.193539,265078098.44406733,2021-09-26 02:00:00
23.89103927141869,12335326028.85768,1583534191.8509574,2021-09-27 02:00:00
22.401602671180427,11705363838.061554,1066548559.201311,2021-09-28 02:00:00
22.92769637259505,11941770347.722538,1290304392.0435529,2021-09-29 02:00:00
