gvkey,fqtr,fyearq,datadate,tic,atq,dlcq,piq,tcorq
024232,4,2020,2020/12/31,HWC,33638.6020,1667.5130,103.2780,339.6030
024232,1,2021,2021/03/31,HWC,35072.6430,1652.7470,133.5150,337.8740
024232,2,2021,2021/06/30,HWC,35098.7090,1516.5080,109.3740,342.2390
024232,3,2021,2021/09/30,HWC,35318.3080,1745.2280,160.3220,337.7780
024232,4,2021,2021/12/31,HWC,36531.2050,1665.0610,164.8450,328.3680
024232,1,2022,2022/03/31,HWC,36317.2910,1620.3020,154.4830,320.3050
024447,1,2020,2020/03/31,BOKF,47119.1620,4583.7680,79.2840,529.2530
024447,2,2020,2020/06/30,BOKF,45819.8740,1357.6020,80.0890,533.4970
024447,3,2020,2020/09/30,BOKF,46067.2240,973.6520,204.6440,528.8300
024447,4,2020,2020/12/31,BOKF,46671.0880,1884.9740,199.8470,511.4590
024447,1,2021,2021/03/31,BOKF,47442.5130,795.1610,186.6900,474.8260
024447,2,2021,2021/06/30,BOKF,47154.3750,730.1830,215.6030,485.9090
024447,3,2021,2021/09/30,BOKF,46923.4090,843.2730,241.7820,522.0400
024447,4,2021,2021/12/31,BOKF,50249.4310,2343.3410,152.0250,449.2250
024447,1,2022,2022/03/31,BOKF,46826.5070,1068.3290,78.6490,370.0180
024466,1,2020,2020/03/31,IBKC,32239.9830,390.7470,48.6000,367.5850
024578,1,2020,2020/03/31,SWDBY,269314.2080,,-129.7510,1242.3520
024578,2,2020,2020/06/30,SWDBY,297285.7280,,636.0760,1575.7130
024578,3,2020,2020/09/30,SWDBY,300962.9380,,735.8210,1570.9750
024578,4,2020,2020/12/31,SWDBY,305433.9650,20437.2350,733.1490,1804.5340
024578,1,2021,2021/03/31,SWDBY,324420.6650,21524.0760,708.7900,1431.9110
024578,2,2021,2021/06/30,SWDBY,343597.6810,18755.6490,814.8160,1546.6650
024578,3,2021,2021/09/30,SWDBY,346387.2160,21276.2180,744.7130,1427.3320
024578,4,2021,2021/12/31,SWDBY,304208.7780,13429.1870,586.9520,1211.2540
024578,1,2022,2022/03/31,SWDBY,308968.6330,16922.8490,616.1320,1318.0340
025173,1,2020,2020/03/31,RNST,13900.5500,803.0370,2.7810,167.7430
025173,2,2020,2020/06/30,RNST,14897.2070,341.8100,24.7670,188.0940
025173,3,2020,2020/09/30,RNST,14808.9330,42.6240,37.6040,193.0060
025173,4,2020,2020/12/31,RNST,14929.6120,21.4400,38.3390,184.7750
025173,1,2021,2021/03/31,RNST,15622.5710,12.1540,74.7500,201.4420
025173,2,2021,2021/06/30,RNST,16022.3860,14.9330,48.4120,168.6010
025173,3,2021,2021/09/30,RNST,16155.5500,11.2530,51.2480,164.0040
025173,4,2021,2021/12/31,RNST,16810.3110,14.3640,48.4170,159.4520
025173,1,2022,2022/03/31,RNST,16863.7570,111.2790,41.4820,147.6490
025327,1,2020,2020/03/31,PVBC,1266.5550,0.0000,1.6770,15.0990
025327,2,2020,2020/06/30,PVBC,1414.8120,0.0000,4.5060,15.3580
025327,3,2020,2020/09/30,PVBC,1497.9820,0.0000,4.4600,16.0890
025327,4,2020,2020/12/31,PVBC,1505.7810,0.0000,5.9670,17.4000
025327,1,2021,2021/03/31,PVBC,1551.8920,0.0000,5.9600,16.9070
025327,2,2021,2021/06/30,PVBC,1585.1060,0.0000,4.5090,16.6160
025327,3,2021,2021/09/30,PVBC,1625.2980,0.0000,7.0270,18.1590
025327,4,2021,2021/12/31,PVBC,1729.2830,0.0000,4.5970,18.2870
025327,1,2022,2022/03/31,PVBC,1792.0100,0.0000,7.7510,19.7700
025333,2,2020,2020/03/31,PFOH,393.5060,,,
025333,3,2020,2020/06/30,PFOH,393.9780,,,
025333,4,2020,2020/09/30,PFOH,391.0540,0.0000,6.4860,16.6710
025333,1,2021,2020/12/31,PFOH,392.0010,,,
025333,2,2021,2021/03/31,PFOH,390.5990,,,
025333,3,2021,2021/06/30,PFOH,394.8320,,,
025376,1,2020,2020/03/31,COLB,14038.5030,29.2520,17.8580,151.8550
025376,2,2020,2020/06/30,COLB,15920.9440,51.4790,44.7770,147.0660
025376,3,2020,2020/09/30,COLB,16233.4240,26.9660,54.6830,149.8560
025376,4,2020,2020/12/31,COLB,16584.7790,73.8590,75.0740,156.8220
025376,1,2021,2021/03/31,COLB,17335.1160,38.6240,64.4010,149.2080
025376,2,2021,2021/06/30,COLB,18013.4770,70.9940,69.5760,149.8630
025376,3,2021,2021/09/30,COLB,18602.4620,40.0400,66.4910,158.4980
025376,4,2021,2021/12/31,COLB,20945.3330,86.0130,56.0410,172.2760
025376,1,2022,2022/03/31,COLB,20963.9580,44.2120,73.1270,172.4650
025481,1,2020,2020/03/31,NKSH,1318.9760,0.0000,4.7810,13.5030
025481,2,2020,2020/06/30,NKSH,1433.7500,0.0000,3.4680,12.4330
025481,3,2020,2020/09/30,NKSH,1435.4980,0.0000,4.9400,12.6200
025481,4,2020,2020/12/31,NKSH,1519.6730,0.0000,5.9650,13.2880
025481,1,2021,2021/03/31,NKSH,1568.2100,0.0000,5.7750,13.2110
025481,2,2021,2021/06/30,NKSH,1661.6520,0.0000,5.5530,12.8380
025481,3,2021,2021/09/30,NKSH,1644.0310,0.0000,6.9540,13.6480
025481,4,2021,2021/12/31,NKSH,1702.1750,0.0000,6.3510,13.7100
025481,1,2022,2022/03/31,NKSH,1721.5040,0.0000,5.9390,13.3410
025714,1,2020,2020/03/31,SHG,475503.0520,30273.1730,1050.0270,3655.8840
025714,2,2020,2020/06/30,SHG,482188.9810,31683.2270,1040.4980,3992.7430
025714,3,2020,2020/09/30,SHG,508344.3680,33006.9690,1404.5190,4077.4300
025714,4,2020,2020/12/31,SHG,546284.3020,37542.8020,795.8000,4471.7170
025714,1,2021,2021/03/31,SHG,548702.1560,35316.7990,1459.0970,3981.7270
025714,2,2021,2021/06/30,SHG,553753.8570,37141.3720,1525.6360,4069.6900
025714,3,2021,2021/09/30,SHG,540359.7540,35956.3980,1176.9980,3377.4850
025714,4,2021,2021/12/31,SHG,544149.6850,36240.4780,525.9780,3912.3490
025714,1,2022,2022/03/31,SHG,548862.0220,38251.5020,1589.7070,4205.8870
025751,1,2020,2020/03/31,BLX,6822.5230,1738.1820,18.3020,61.1120
025751,2,2020,2020/06/30,BLX,6627.2250,1270.7920,14.1060,45.9430
025751,3,2020,2020/09/30,BLX,6311.1940,437.9630,15.4440,42.3550
025751,4,2020,2020/12/31,BLX,6288.8980,392.8420,15.7410,40.4450
025751,1,2021,2021/03/31,BLX,6374.8460,613.0800,12.8160,35.9280
025751,2,2021,2021/06/30,BLX,6723.2320,663.3180,14.0840,39.1350
025751,3,2021,2021/09/30,BLX,6977.0800,747.7930,15.7310,38.6790
025751,4,2021,2021/12/31,BLX,8038.1110,2010.5510,20.0660,44.9600
025751,1,2022,2022/03/31,BLX,8458.3830,345.8480,11.1190,49.5350
026071,1,2020,2020/03/31,FCBC,2738.9610,1.3480,10.0670,36.6730
026071,2,2020,2020/06/30,FCBC,2949.0660,1.1000,10.5080,34.6990
026071,3,2020,2020/09/30,FCBC,2947.9280,0.0000,10.5980,35.6330
026071,4,2020,2020/12/31,FCBC,3011.1360,0.9640,14.9390,36.4790
026071,1,2021,2021/03/31,FCBC,3140.0660,1.5190,19.0320,34.7200
026071,2,2021,2021/06/30,FCBC,3129.2830,0.9940,17.4800,35.3350
026071,3,2021,2021/09/30,FCBC,3139.7110,1.1060,16.4240,34.5090
026071,4,2021,2021/12/31,FCBC,3194.5190,1.5360,13.5920,35.0470
026071,1,2022,2022/03/31,FCBC,3244.1270,2.4880,12.4000,34.8330
026179,1,2020,2020/03/31,SMBK,2873.7150,6.1640,3.3960,30.8160
026179,2,2020,2020/06/30,SMBK,3265.9850,5.6590,7.6020,33.4410
026179,3,2020,2020/09/30,SMBK,3387.5880,6.1930,8.3630,33.9880
026179,4,2020,2020/12/31,SMBK,3304.9490,6.6520,11.5290,34.7880
026179,1,2021,2021/03/31,SMBK,3557.2030,7.2500,12.4200,34.9830
026179,2,2021,2021/06/30,SMBK,3654.3560,3.8340,11.2480,34.9960
026179,3,2021,2021/09/30,SMBK,4384.0310,6.2480,12.2330,39.5740
026179,4,2021,2021/12/31,SMBK,4611.5790,14.1070,8.4180,39.5830
026179,1,2022,2022/03/31,SMBK,4718.5790,4.2130,10.5050,40.0260
026270,1,2020,2020/03/31,ABTX,5002.4290,0.0000,4.3590,59.9830
026270,2,2020,2020/06/30,ABTX,5836.8810,0.0000,11.9610,61.9210
026270,3,2020,2020/09/30,ABTX,5967.7510,0.0000,19.8470,62.6610
026270,4,2020,2020/12/31,ABTX,6050.1280,0.0000,19.8040,65.0660
026270,1,2021,2021/03/31,ABTX,6430.9900,0.0000,21.8760,64.5150
026270,2,2021,2021/06/30,ABTX,6508.6670,0.0000,27.9530,65.1050
026270,3,2021,2021/09/30,ABTX,6759.7610,0.0000,23.6740,65.9920
026270,4,2021,2021/12/31,ABTX,7104.9540,0.0000,26.3910,66.0850
026270,1,2022,2022/03/31,ABTX,7149.3630,0.0000,22.8590,64.3210
026347,1,2020,2020/03/31,EQBK,3943.8320,420.0130,1.7030,45.8550
026347,2,2020,2020/06/30,EQBK,4205.2690,387.2340,2.1860,43.6610
026347,3,2020,2020/09/30,EQBK,3865.5710,205.6520,-93.0580,43.5670
026347,4,2020,2020/12/31,EQBK,4013.3560,38.3860,14.5990,48.4900
026347,1,2021,2021/03/31,EQBK,4196.1840,42.6960,19.3460,42.5070
026347,2,2021,2021/06/30,EQBK,4268.2160,49.5410,19.5810,47.4180
026347,3,2021,2021/09/30,EQBK,4263.2680,39.1370,15.0590,49.8960
026347,4,2021,2021/12/31,EQBK,5137.6310,56.0060,10.4500,49.9830
026347,1,2022,2022/03/31,EQBK,5078.6230,98.1990,19.2640,51.6340
026364,1,2020,2020/03/31,CNNB,227.6000,0.0000,-0.2990,2.6510
026364,2,2020,2020/06/30,CNNB,233.7540,0.0000,0.9040,4.4690
026364,3,2020,2020/09/30,CNNB,231.9430,0.0000,1.1930,5.2160
026364,4,2020,2020/12/31,CNNB,237.1340,7.7000,2.1780,6.3450
026364,1,2021,2021/03/31,CNNB,240.7080,0.0000,1.6730,5.4710
026364,2,2021,2021/06/30,CNNB,249.7700,0.0000,0.0900,3.9110
026364,3,2021,2021/09/30,CNNB,248.4640,0.0000,-0.1020,4.3730
026364,4,2021,2021/12/31,CNNB,251.4640,0.0000,0.4360,4.0100
026364,1,2022,2022/03/31,CNNB,255.8070,0.0000,0.4470,3.6310
026792,1,2020,2020/03/31,SUPV,3059.3350,194.4860,12.3790,254.0800
026792,2,2020,2020/06/30,SUPV,3215.6030,196.9980,16.3450,195.0650
026792,3,2020,2020/09/30,SUPV,3100.8210,155.9750,11.3210,194.4200
026792,4,2020,2020/12/31,SUPV,3061.5280,123.8100,11.2090,339.1230
026792,1,2021,2021/03/31,SUPV,3188.1280,107.1570,1.7320,261.8190
026792,2,2021,2021/06/30,SUPV,3353.6700,65.0260,-4.1330,307.1120
026792,3,2021,2021/09/30,SUPV,3733.8180,92.1820,3.0420,344.0930
026792,4,2021,2021/12/31,SUPV,3801.8390,0.0000,-14.8240,309.0870
026792,1,2022,2022/03/31,SUPV,4021.0130,44.2200,-3.9250,328.5160
027111,1,2020,2020/03/31,MCBS,1604.5420,0.0000,13.3700,28.1650
027111,2,2020,2020/06/30,MCBS,1721.7570,0.0000,10.5580,24.5830
027111,3,2020,2020/09/30,MCBS,1739.8730,20.0000,12.3030,26.0950
027111,4,2020,2020/12/31,MCBS,1897.4890,30.0000,12.5330,25.9770
027111,1,2021,2021/03/31,MCBS,2154.3600,0.0000,17.4130,30.8580
027111,2,2021,2021/06/30,MCBS,2517.8400,0.0000,19.1210,34.4820
027111,3,2021,2021/09/30,MCBS,2750.2280,0.0000,22.0310,38.8560
027111,4,2021,2021/12/31,MCBS,3106.1580,0.0000,24.0540,38.3480
027111,1,2022,2022/03/31,MCBS,3142.3170,0.0000,26.0260,39.6090
027235,1,2020,2020/03/31,BFST,2287.6620,19.7280,5.0050,28.7950
027235,2,2020,2020/06/30,BFST,3961.1380,31.5360,2.6750,41.8870
027235,3,2020,2020/09/30,BFST,3954.6700,29.6370,11.7070,46.5830
027235,4,2020,2020/12/31,BFST,4160.3600,47.9900,17.3950,53.9190
027235,1,2021,2021/03/31,BFST,4443.5860,31.5120,15.0620,49.1150
027235,2,2021,2021/06/30,BFST,4323.9590,30.8800,21.9640,59.7770
027235,3,2021,2021/09/30,BFST,4405.2170,68.3040,12.9280,47.8930
027235,4,2021,2021/12/31,BFST,4726.3780,19.1410,14.6040,48.8220
027235,1,2022,2022/03/31,BFST,5362.2350,23.9780,11.0340,50.0490
027345,1,2020,2020/03/31,BPRN,1424.5760,0.0000,3.7600,16.0230
027345,2,2020,2020/06/30,BPRN,1593.1260,0.0000,3.8210,16.1690
027345,3,2020,2020/09/30,BPRN,1549.7500,8.0000,4.5330,16.7130
027345,4,2020,2020/12/31,BPRN,1602.8380,0.0000,5.1760,17.0060
027345,1,2021,2021/03/31,BPRN,1684.5380,43.0000,6.2340,17.6420
027345,2,2021,2021/06/30,BPRN,1635.4640,0.0000,7.0710,18.4400
027345,3,2021,2021/09/30,BPRN,1669.1940,0.0000,7.6800,18.9740
027345,4,2021,2021/12/31,BPRN,1687.6820,0.0000,8.2040,18.8780
027345,1,2022,2022/03/31,BPRN,1677.9490,0.0000,7.6320,18.1240
027604,1,2020,2020/03/31,HONE,4101.2060,104.0000,6.4290,53.2820
027604,2,2020,2020/06/30,HONE,4464.9060,200.0000,14.2430,75.1900
027604,3,2020,2020/09/30,HONE,4428.3190,95.0000,16.4540,81.4860
027604,4,2020,2020/12/31,HONE,4483.6150,76.7500,20.8830,74.7470
027604,1,2021,2021/03/31,HONE,4605.9580,0.0000,26.9680,73.6560
027604,2,2021,2021/06/30,HONE,4616.4220,0.0000,19.9210,57.5900
027604,3,2021,2021/09/30,HONE,4567.0940,0.0000,17.1660,57.5770
027604,4,2021,2021/12/31,HONE,4553.4050,0.0000,16.3970,55.5170
027604,1,2022,2022/03/31,HONE,4591.3250,0.0000,17.1580,54.6630
027645,1,2020,2020/03/31,RNDB,652.8860,0.0000,-0.8070,12.5040
027645,2,2020,2020/06/30,RNDB,724.0410,0.0000,5.7850,19.5590
027645,3,2020,2020/09/30,RNDB,722.9680,0.0000,12.9460,25.5210
027645,4,2020,2020/12/31,RNDB,721.0720,21.8950,7.4850,21.4150
027645,1,2021,2021/03/31,RNDB,738.1880,0.0000,5.7760,18.1840
027645,2,2021,2021/06/30,RNDB,744.1420,0.0000,1.4150,12.5580
027645,3,2021,2021/09/30,RNDB,751.0970,0.0000,4.3560,14.6020
027645,4,2021,2021/12/31,RNDB,803.2780,5.6190,1.1160,10.6920
027645,1,2022,2022/03/31,RNDB,770.2840,0.0000,-1.3180,7.9210
027665,1,2020,2020/03/31,FHB,20755.8910,400.0000,50.2450,207.6750
027665,2,2020,2020/06/30,FHB,22993.7150,200.0000,26.5820,186.4860
027665,3,2020,2020/09/30,FHB,22310.7010,0.0000,86.1990,190.8010
027665,4,2020,2020/12/31,FHB,22662.8310,0.0100,80.6980,195.2910
027665,1,2021,2021/03/31,FHB,23497.5960,0.0000,76.7200,178.4440
027665,2,2021,2021/06/30,FHB,24246.3280,0.0000,116.4640,185.4910
027665,3,2021,2021/09/30,FHB,25548.3220,0.0000,85.6610,187.3080
027665,4,2021,2021/12/31,FHB,24992.4100,0.0000,70.1510,182.8820
027665,1,2022,2022/03/31,FHB,25042.7200,0.0000,76.9570,178.0010
027672,1,2020,2020/03/31,WCFB,134.4760,3.0000,0.2200,1.4230
027672,2,2020,2020/06/30,WCFB,136.8840,0.0000,-0.0740,1.2400
027672,3,2020,2020/09/30,WCFB,136.8000,,-0.0210,1.3050
027672,4,2020,2020/12/31,WCFB,143.6110,5.0000,0.0350,1.2490
027672,1,2021,2021/03/31,WCFB,140.6740,0.0000,0.2650,1.3960
027672,2,2021,2021/06/30,WCFB,139.7870,0.0000,0.3750,1.3230
027672,3,2021,2021/09/30,WCFB,138.3650,0.0000,0.1250,1.2250
027672,4,2021,2021/12/31,WCFB,137.6680,0.0000,0.1200,1.2590
027871,1,2020,2020/03/31,FBK,6655.6870,152.3660,0.8250,112.3110
027871,2,2020,2020/06/30,FBK,7255.5360,180.4640,30.3280,147.1260
027871,3,2020,2020/09/30,FBK,11010.4380,140.3970,-7.6390,177.5700
027871,4,2020,2020/12/31,FBK,11207.3300,40.3560,58.9470,177.8610
027871,1,2021,2021/03/31,FBK,11935.8260,29.2340,68.4620,161.4320
027871,2,2021,2021/06/30,FBK,11918.3670,33.0560,56.7420,145.4850
027871,3,2021,2021/09/30,FBK,11810.2900,0.0000,55.0060,155.6200
027871,4,2021,2021/12/31,FBK,12597.6860,40.7160,62.8410,150.3920
027871,1,2022,2022/03/31,FBK,12674.1910,25.9370,44.5490,136.6710
027886,1,2020,2020/03/31,UBCP,715.2810,14.5870,1.7050,8.2940
027886,2,2020,2020/06/30,UBCP,701.3280,9.4940,1.6910,7.9240
027886,3,2020,2020/09/30,UBCP,693.5040,17.0270,2.2590,7.6880
027886,4,2020,2020/12/31,UBCP,693.4020,12.7050,2.9270,8.0440
027886,1,2021,2021/03/31,UBCP,733.2560,27.1800,1.9950,7.0150
027886,2,2021,2021/06/30,UBCP,730.3350,24.3270,2.3990,7.3740
027886,3,2021,2021/09/30,UBCP,730.3820,18.2800,3.3500,7.2710
027886,4,2021,2021/12/31,UBCP,724.4560,15.7010,2.9370,7.5040
027886,1,2022,2022/03/31,UBCP,733.3990,22.7510,1.8870,6.9840
027945,1,2020,2020/03/31,CSTR,2072.5850,0.0000,0.7710,27.5850
027945,2,2020,2020/06/30,CSTR,2445.1720,0.0000,7.9400,31.5510
027945,3,2020,2020/09/30,CSTR,3024.3480,0.0000,9.6030,39.4110
027945,4,2020,2020/12/31,CSTR,2987.0060,10.0000,12.4170,36.4280
027945,1,2021,2021/03/31,CSTR,3150.4570,0.0000,14.1330,34.2660
027945,2,2021,2021/06/30,CSTR,3212.3900,0.0000,14.9000,34.7280
027945,3,2021,2021/09/30,CSTR,3112.1270,0.0000,16.2490,36.3340
027945,4,2021,2021/12/31,CSTR,3133.0460,0.0000,16.0940,35.7840
027945,1,2022,2022/03/31,CSTR,3190.7490,0.0000,13.2770,31.8730
028022,1,2020,2020/03/31,BANF,8669.0960,1.4000,28.2500,119.0660
028022,2,2020,2020/06/30,BANF,9612.4530,8.1000,25.3060,114.1280
028022,3,2020,2020/09/30,BANF,9618.8680,0.3000,25.6040,113.7720
028022,4,2020,2020/12/31,BANF,9212.3570,1.1000,44.3520,117.7590
028022,1,2021,2021/03/31,BANF,10549.3050,3.7500,52.1780,119.8600
028022,2,2021,2021/06/30,BANF,11015.2870,3.1000,62.9070,129.3900
028022,3,2021,2021/09/30,BANF,11302.7710,3.5000,48.2790,122.8450
028022,4,2021,2021/12/31,BANF,9405.6120,0.0000,45.0340,123.9110
028022,1,2022,2022/03/31,BANF,12624.4310,3.3000,43.7090,126.0840
028155,1,2020,2020/03/31,TCBK,6474.3090,0.0000,22.1930,78.2900
028155,2,2020,2020/06/30,TCBK,7360.0710,0.0000,8.5220,78.7800
028155,3,2020,2020/09/30,TCBK,7449.7990,0.0000,24.2280,80.5680
028155,4,2020,2020/12/31,TCBK,7639.5290,26.9140,32.4070,84.6690
028155,1,2021,2021/03/31,TCBK,8031.6120,0.0000,46.9920,84.0790
028155,2,2021,2021/06/30,TCBK,8170.3650,0.0000,39.1290,84.4280
028155,3,2021,2021/09/30,TCBK,8458.0300,0.0000,38.9560,84.7370
028155,4,2021,2021/12/31,TCBK,8614.7870,50.0870,38.6260,87.5530
028155,1,2022,2022/03/31,TCBK,10118.3280,0.0000,28.2430,84.4280
028278,1,2020,2020/03/31,GABC,4323.8530,204.6220,14.8590,57.0620
028278,2,2020,2020/06/30,GABC,4851.0510,216.3950,16.8940,54.9710
028278,3,2020,2020/09/30,GABC,4852.8300,211.2790,17.7470,54.7850
028278,4,2020,2020/12/31,GABC,4977.5770,60.8230,25.5440,57.9440
028278,1,2021,2021/03/31,GABC,5219.8340,39.8630,24.2100,55.5870
028278,2,2021,2021/06/30,GABC,5348.5690,71.7640,29.7450,55.8960
028278,3,2021,2021/09/30,GABC,5475.7500,52.5910,26.3990,58.9130
028278,4,2021,2021/12/31,GABC,5608.5390,68.3280,22.4310,57.1980
028278,1,2022,2022/03/31,GABC,6697.6290,53.7360,9.7360,65.0910
028490,1,2020,2020/03/31,WAYN,494.0770,10.0200,,
028490,2,2020,2020/06/30,WAYN,534.4680,10.8690,,
028490,3,2020,2020/09/30,WAYN,550.7470,17.3320,,
028490,4,2020,2020/12/31,WAYN,591.5910,35.0750,8.2260,21.9830
028490,1,2021,2021/03/31,WAYN,613.3170,21.4770,2.3390,5.9670
028490,2,2021,2021/06/30,WAYN,628.6990,20.9530,2.2180,6.1010
028490,3,2021,2021/09/30,WAYN,627.5620,21.6100,2.4010,6.2520
028490,4,2021,2021/12/31,WAYN,636.0040,22.4020,,
028490,1,2022,2022/03/31,WAYN,652.6650,21.0970,,
028525,1,2020,2020/03/31,BCTF,408.3880,0.0000,0.3990,5.2420
028525,2,2020,2020/06/30,BCTF,458.0160,0.0000,0.6120,4.8220
028525,3,2020,2020/09/30,BCTF,465.7850,0.0000,0.3520,5.1340
028525,4,2020,2020/12/31,BCTF,441.9220,0.0000,0.9290,5.2380
028525,1,2021,2021/03/31,BCTF,463.2830,0.0000,,
028525,2,2021,2021/06/30,BCTF,489.0410,0.0000,,
028525,3,2021,2021/09/30,BCTF,511.0830,0.0000,,
028525,4,2021,2021/12/31,BCTF,527.6520,0.0000,4.2680,21.9730
028525,1,2022,2022/03/31,BCTF,569.2970,0.0000,1.3950,5.7450
028620,1,2020,2020/03/31,PFC,6538.9420,1.9610,-28.0920,68.5210
028620,2,2020,2020/06/30,PFC,7013.8110,6.9480,36.3600,85.4670
028620,3,2020,2020/09/30,PFC,6974.9530,30.0000,31.9130,83.6920
028620,4,2020,2020/12/31,PFC,7211.7340,0.0000,39.0880,79.4860
028620,1,2021,2021/03/31,PFC,7530.4620,0.0000,50.9480,87.1310
028620,2,2021,2021/06/30,PFC,7593.7200,105.0000,39.7070,76.9390
028620,3,2021,2021/09/30,PFC,7468.3180,18.8120,34.4830,78.9420
028620,4,2021,2021/12/31,PFC,7481.4020,0.0000,31.2850,78.3140
028620,1,2022,2022/03/31,PFC,7590.8800,0.0000,32.5270,77.6960
028833,1,2020,2020/03/31,CLDB,712.6500,3.6750,1.5770,8.3820
028833,2,2020,2020/06/30,CLDB,780.0170,10.3280,2.3010,8.3150
028833,3,2020,2020/09/30,CLDB,811.6250,8.0880,2.5220,8.6360
028833,4,2020,2020/12/31,CLDB,821.3050,7.4880,3.3340,9.1190
028833,1,2021,2021/03/31,CLDB,791.7050,1.7930,3.2470,8.6450
028833,2,2021,2021/06/30,CLDB,792.9980,2.8970,2.2940,8.1020
028866,2,2020,2020/03/31,CASH,5843.8650,717.0000,59.2250,199.9160
028866,3,2020,2020/06/30,CASH,8779.0260,0.0000,16.8510,108.4540
028866,4,2020,2020/09/30,CASH,6092.0740,5.4420,16.0000,109.1060
028866,1,2021,2020/12/31,CASH,7264.5150,0.0000,32.7900,113.6010
028866,2,2021,2021/03/31,CASH,9790.1230,0.0000,61.0420,189.1150
028866,3,2021,2021/06/30,CASH,7051.8120,0.0000,44.7940,132.4370
028866,4,2021,2021/09/30,CASH,6690.6500,0.3980,17.8200,121.5990
028866,1,2022,2021/12/31,CASH,7609.6580,0.0000,75.5820,159.3450
028866,2,2022,2022/03/31,CASH,6887.2390,0.0000,58.1040,194.6830
028967,1,2020,2020/03/31,QCRH,5232.0750,43.0670,13.1120,64.1780
028967,2,2020,2020/06/30,QCRH,5604.7610,179.8180,16.5370,77.2110
028967,3,2020,2020/09/30,QCRH,5864.5600,30.4300,21.3600,87.0470
028967,4,2020,2020/12/31,QCRH,5682.7970,20.4300,22.2800,81.2510
028967,1,2021,2021/03/31,QCRH,5645.1470,31.8400,21.5230,71.0540
028967,2,2021,2021/06/30,QCRH,5805.1650,47.0700,27.1370,68.2870
028967,3,2021,2021/09/30,QCRH,6014.5080,31.6000,39.4940,86.3190
028967,4,2021,2021/12/31,QCRH,6096.1320,18.8000,33.3130,75.0050
028967,1,2022,2022/03/31,QCRH,6175.8190,291.1900,25.9570,66.6950
029061,4,2019,2020/03/31,RVSB,1180.8080,0.0000,3.8740,15.1830
029061,1,2020,2020/06/30,RVSB,1377.3740,0.0000,0.5660,14.8610
029061,2,2020,2020/09/30,RVSB,1425.1710,0.0000,3.2470,14.7680
029061,3,2020,2020/12/31,RVSB,1436.1840,0.0000,5.2340,15.1040
029061,4,2020,2021/03/31,RVSB,1549.1580,0.0000,4.4060,14.7010
029061,1,2021,2021/06/30,RVSB,1617.0160,0.0000,7.3350,15.5080
029061,2,2021,2021/09/30,RVSB,1716.3520,0.0000,8.3630,16.0390
029061,3,2021,2021/12/31,RVSB,1683.0760,0.0000,7.1710,15.6670
029061,4,2021,2022/03/31,RVSB,1740.0960,0.0000,5.4070,15.3550
029101,1,2020,2020/03/31,FFIN,9701.0910,411.8710,44.4660,114.7700
029101,2,2020,2020/06/30,FFIN,10339.8170,449.2240,64.1330,127.6040
029101,3,2020,2020/09/30,FFIN,10567.6520,473.1630,63.1920,129.9130
029101,4,2020,2020/12/31,FFIN,10904.5000,430.0930,70.5740,128.1430
029101,1,2021,2021/03/31,FFIN,12102.8870,548.6040,67.9720,124.6760
029101,2,2021,2021/06/30,FFIN,12329.0830,549.9690,67.4540,127.2710
029101,3,2021,2021/09/30,FFIN,12543.2580,648.6790,70.5690,134.9220
029101,4,2021,2021/12/31,FFIN,13102.4610,650.0990,65.9750,130.8970
029101,1,2022,2022/03/31,FFIN,13314.2000,737.5420,66.3130,131.8590
029211,1,2020,2020/03/31,BPFH,8746.3260,190.3190,0.9080,94.6030
029211,2,2020,2020/06/30,BPFH,9158.9060,46.6230,-2.4570,91.4810
029211,3,2020,2020/09/30,BPFH,9431.3050,42.5440,24.5010,88.4980
029211,4,2020,2020/12/31,BPFH,10048.7330,153.5480,31.0950,93.0070
029211,1,2021,2021/03/31,BPFH,10538.4920,46.2620,16.7280,91.0630
029282,1,2020,2020/03/31,NYCB,54261.0930,14277.6610,115.2430,457.4070
029282,2,2020,2020/06/30,NYCB,54210.4160,14352.6610,140.0850,437.5680
029282,3,2020,2020/09/30,NYCB,54931.7550,15027.6610,154.1300,432.1010
029282,4,2020,2020/12/31,NYCB,56306.1200,15427.6610,178.3460,440.7320
029282,1,2021,2021/03/31,NYCB,57656.8920,0.0000,196.0960,437.9980
029282,2,2021,2021/06/30,NYCB,57469.0000,0.0000,211.9040,446.0020
029282,3,2021,2021/09/30,NYCB,57890.0000,0.0000,199.0000,430.0000
029282,4,2021,2021/12/31,NYCB,59527.0000,3750.0000,199.0000,436.0000
029282,1,2022,2022/03/31,NYCB,61005.0000,0.0000,207.0000,444.0000
029286,1,2020,2020/03/31,BBAR,7962.4180,0.0000,82.0570,460.7470
029286,2,2020,2020/06/30,BBAR,7694.1440,0.0000,62.2930,372.8450
029286,3,2020,2020/09/30,BBAR,7743.7260,0.0000,51.9260,378.7720
029286,4,2020,2020/12/31,BBAR,8513.0440,0.0000,26.0980,661.0450
029286,1,2021,2021/03/31,BBAR,8065.7560,0.0000,27.5110,478.7700
029286,2,2021,2021/06/30,BBAR,9029.9140,0.0000,46.6280,590.5910
029286,3,2021,2021/09/30,BBAR,9258.6760,0.0000,54.0260,688.5650
029286,4,2021,2021/12/31,BBAR,10039.9360,0.0000,7.9490,735.1580
