date,totalLiquidityUSD
2021-12-23 01:00:00,106829938.01442206
2021-12-24 01:00:00,105711579.61792238
2021-12-25 01:00:00,104501893.64261949
2021-12-26 01:00:00,104238711.67344348
2021-12-27 01:00:00,103121343.82247147
2021-12-28 01:00:00,102936453.66973022
2021-12-29 01:00:00,102696950.71916816
2021-12-30 01:00:00,103627563.91775334
2021-12-31 01:00:00,103380790.4087386
2022-01-01 01:00:00,103827511.29741837
2022-01-02 01:00:00,102352485.30788742
2022-01-03 01:00:00,102629156.00502169
2022-01-04 01:00:00,100251032.53185833
2022-01-05 01:00:00,100182974.35445376
2022-01-06 01:00:00,99818525.69581334
2022-01-07 01:00:00,98593193.49361064
2022-01-08 01:00:00,98970646.76512799
2022-01-09 01:00:00,97460978.294183
2022-01-10 01:00:00,97154807.34988481
2022-01-11 01:00:00,97130258.80971515
2022-01-12 01:00:00,97198979.72766912
2022-01-13 01:00:00,97577014.50817892
2022-01-14 01:00:00,97604785.02717383
2022-01-15 01:00:00,97523763.78297007
2022-01-16 01:00:00,97680383.53889182
2022-01-17 01:00:00,97799389.27700022
2022-01-18 01:00:00,97692792.84256035
2022-01-19 01:00:00,96418610.42493702
2022-01-20 01:00:00,96002708.62142901
2022-01-21 01:00:00,94596238.63522846
2022-01-22 01:00:00,92565546.11497065
2022-01-23 01:00:00,89698897.74731219
2022-01-24 01:00:00,89630475.9188505
2022-01-25 01:00:00,89466739.25495096
2022-01-26 01:00:00,86173393.29864842
2022-01-27 01:00:00,84091174.30081134
2022-01-28 01:00:00,83676335.22489284
2022-01-29 01:00:00,82021474.98879866
2022-01-30 01:00:00,82130878.23980772
2022-01-31 01:00:00,78088486.95268811
2022-02-01 01:00:00,78152710.12840648
2022-02-02 01:00:00,78263092.20916018
2022-02-03 01:00:00,78238276.27892418
2022-02-04 01:00:00,78195630.86853726
2022-02-05 01:00:00,78658669.3277416
2022-02-06 01:00:00,78443392.64096704
2022-02-07 01:00:00,77964805.37333229
2022-02-08 01:00:00,77866708.05983715
2022-02-09 01:00:00,78111656.63297153
2022-02-10 01:00:00,78098089.08986233
2022-02-11 01:00:00,77871503.97024858
2022-02-12 01:00:00,78004794.65449469
2022-02-13 01:00:00,77979803.28049348
2022-02-14 01:00:00,78094866.22330715
2022-02-15 01:00:00,78828505.82755865
2022-02-16 01:00:00,78311511.65158191
2022-02-17 01:00:00,78189369.66925585
2022-02-18 01:00:00,76900673.36371523
2022-02-19 01:00:00,73054554.54384963
2022-02-20 01:00:00,68616840.08378063
2022-02-21 01:00:00,70283573.79511069
2022-02-22 01:00:00,62932866.89359314
2022-02-23 01:00:00,69642546.16762236
2022-02-24 01:00:00,69693169.53281012
2022-02-25 01:00:00,69303422.28230777
2022-02-26 01:00:00,69328042.18392053
2022-02-27 01:00:00,69472591.58738734
2022-02-28 01:00:00,69355568.00044683
2022-03-01 01:00:00,69522939.47337352
2022-03-02 01:00:00,62444228.67896654
2022-03-03 01:00:00,62329507.599006236
2022-03-04 01:00:00,61955416.96967399
2022-03-05 01:00:00,62111440.37353236
2022-03-06 01:00:00,62214676.88884734
2022-03-07 01:00:00,62372011.66572955
2022-03-08 01:00:00,62332193.54885378
2022-03-09 01:00:00,62008013.81866512
2022-03-10 01:00:00,61332999.183301225
2022-03-11 01:00:00,60871664.4148087
2022-03-12 01:00:00,73744183.85544823
2022-03-13 01:00:00,74492394.30688444
2022-03-14 01:00:00,74156197.08039999
2022-03-15 01:00:00,73902510.5753981
2022-03-16 01:00:00,73773972.69258484
2022-03-17 01:00:00,74771535.02949718
2022-03-18 01:00:00,74209592.5655096
2022-03-19 01:00:00,76424308.9765312
2022-03-20 01:00:00,70105179.37744166
2022-03-21 01:00:00,69713915.0918871
2022-03-22 01:00:00,69588529.18585564
2022-03-23 01:00:00,71378097.98311768
2022-03-24 01:00:00,72061697.42163935
2022-03-25 01:00:00,75952810.42239048
2022-03-26 01:00:00,76059706.1679405
2022-03-27 01:00:00,76389789.56761706
2022-03-28 02:00:00,77363029.17687224
2022-03-29 02:00:00,77846347.84104411
2022-03-30 02:00:00,77298831.6858439
2022-03-31 02:00:00,76594525.44268261
2022-04-01 02:00:00,75201259.60147429
2022-04-02 02:00:00,77222761.31631424
2022-04-03 02:00:00,79625463.5057945
2022-04-04 02:00:00,82663563.06060752
2022-04-05 02:00:00,78380384.72478269
2022-04-06 02:00:00,76837195.07141653
2022-04-07 02:00:00,75448631.31084345
2022-04-08 02:00:00,74645670.4347104
2022-04-09 02:00:00,73781391.7896802
2022-04-10 02:00:00,74680900.4378677
2022-04-11 02:00:00,74348564.48649894
2022-04-12 02:00:00,72172047.1140265
2022-04-13 02:00:00,72623931.23410021
2022-04-14 02:00:00,73463361.66805904
2022-04-15 02:00:00,72712039.1350295
2022-04-16 02:00:00,72961141.08235072
2022-04-17 02:00:00,73027873.50454815
2022-04-18 02:00:00,72646862.88406512
2022-04-19 02:00:00,48108560.433002636
2022-04-20 02:00:00,76696126.4555159
2022-04-21 02:00:00,89589686.19843128
2022-04-22 02:00:00,89185572.11615793
2022-04-23 02:00:00,69342393.66137347
2022-04-24 02:00:00,88647340.47861543
2022-04-25 02:00:00,85644876.69143322
2022-04-26 02:00:00,70498041.72198643
2022-04-27 02:00:00,68645669.11982907
2022-04-28 02:00:00,68126725.85255201
2022-04-29 02:00:00,68238616.25984961
2022-04-30 02:00:00,70085408.04317868
2022-05-01 02:00:00,70288897.6745823
2022-05-02 02:00:00,72928337.64647576
2022-05-03 02:00:00,73520850.74963139
2022-05-04 02:00:00,79330867.22945726
2022-05-05 02:00:00,82565887.72514263
2022-05-06 02:00:00,83258053.17346166
2022-05-07 02:00:00,83986564.43769601
2022-05-08 02:00:00,83814597.39360452
2022-05-09 02:00:00,85631109.79023106
2022-05-10 02:00:00,83063385.0509225
2022-05-11 02:00:00,84112889.78595503
2022-05-12 02:00:00,82664713.98362584
2022-05-13 02:00:00,80158215.58561186
2022-05-14 02:00:00,79764043.13270776
2022-05-15 02:00:00,80038562.41614458
2022-05-16 02:00:00,80819947.48550354
2022-05-17 02:00:00,79481899.6383892
2022-05-18 02:00:00,79741309.13461307
2022-05-19 02:00:00,76478806.02296843
2022-05-20 02:00:00,77269782.76016921
2022-05-21 02:00:00,76857779.60684244
2022-05-22 02:00:00,77127559.56710117
2022-05-23 02:00:00,76795866.0116025
2022-05-24 02:00:00,76531009.1788636
2022-05-25 02:00:00,75849049.89745593
2022-05-26 02:00:00,75674412.4708013
2022-05-27 02:00:00,71419770.16732447
2022-05-28 02:00:00,70615325.43745099
2022-05-29 02:00:00,71421027.72565068
2022-05-30 02:00:00,70945893.07865565
2022-05-31 02:00:00,72226384.31117752
2022-06-01 02:00:00,72640968.84023996
2022-06-02 02:00:00,68887371.40860654
2022-06-03 02:00:00,68936933.86822262
2022-06-04 02:00:00,61911788.67560424
2022-06-05 02:00:00,62191026.34334193
2022-06-06 02:00:00,62410358.30513867
2022-06-07 02:00:00,62818246.141929165
2022-06-08 02:00:00,62390773.94388236
2022-06-09 02:00:00,62058460.89164346
2022-06-10 02:00:00,61084611.500100575
2022-06-11 02:00:00,60229479.43492803
2022-06-12 02:00:00,59036899.8128031
2022-06-13 02:00:00,58154314.68477397
2022-06-14 02:00:00,56046053.147156075
2022-06-15 02:00:00,54080368.06412976
2022-06-16 02:00:00,43805520.42309426
2022-06-17 02:00:00,40313558.35350603
2022-06-18 02:00:00,40629763.54502083
2022-06-19 02:00:00,39052447.316689774
2022-06-20 02:00:00,38410057.5436985
2022-06-21 02:00:00,37383496.03646473
2022-06-22 02:00:00,37251860.3845543
2022-06-23 02:00:00,36982883.58657334
2022-06-24 02:00:00,39845172.95565087
2022-06-25 02:00:00,41651176.042182565
2022-06-26 02:00:00,41913579.984414026
2022-06-27 09:58:38,40814686.20490461
