date,totalLiquidityUSD
2020-10-26 00:00:00,724940890.7774999
2020-10-27 00:00:00,716741532.7926706
2020-10-28 00:00:00,585270505.2582817
2020-10-29 00:00:00,583727182.9121798
2020-10-30 00:00:00,596709531.4770714
2020-10-31 00:00:00,585549767.6928996
2020-11-01 00:00:00,585601127.070011
2020-11-02 00:00:00,594258787.4199756
2020-11-03 00:00:00,600531273.731745
2020-11-04 00:00:00,593147229.5845977
2020-11-05 00:00:00,585666031.5542135
2020-11-06 00:00:00,566761937.4729338
2020-11-07 00:00:00,541300138.9215881
2020-11-08 00:00:00,572645816.4419832
2020-11-09 00:00:00,591054943.9721104
2020-11-10 00:00:00,605695374.9290618
2020-11-11 00:00:00,608368768.9020157
2020-11-12 00:00:00,641808062.5280178
2020-11-13 00:00:00,637337602.9095101
2020-11-14 00:00:00,620491988.2038823
2020-11-15 00:00:00,649349117.2266569
2020-11-16 00:00:00,632837505.9909695
2020-11-17 00:00:00,627781253.7802025
2020-11-18 00:00:00,649903685.5105102
2020-11-19 00:00:00,718393042.9566061
2020-11-20 00:00:00,758160482.7678819
2020-11-21 00:00:00,753601804.4713017
2020-11-22 00:00:00,748441889.0539405
2020-11-23 00:00:00,737057513.0903695
2020-11-24 00:00:00,733981268.2540267
2020-11-25 00:00:00,755804971.6897237
2020-11-26 00:00:00,760648450.6930665
2020-11-27 00:00:00,752073848.4130545
2020-11-28 00:00:00,720787373.4565665
2020-11-29 00:00:00,732336864.4751399
2020-11-30 00:00:00,737238566.2491257
2020-12-01 00:00:00,758282719.2479359
2020-12-02 00:00:00,781606998.5840105
2020-12-03 00:00:00,769044788.1811733
2020-12-04 00:00:00,801048164.5937535
2020-12-05 00:00:00,800743985.1578666
2020-12-06 00:00:00,759691862.5322634
2020-12-07 00:00:00,770619579.0274853
2020-12-08 00:00:00,762447702.3793056
2020-12-09 00:00:00,765711536.5461138
2020-12-10 00:00:00,726354680.8661944
2020-12-11 00:00:00,725987377.8077518
2020-12-12 00:00:00,699627643.1040351
2020-12-13 00:00:00,688174652.095458
2020-12-14 00:00:00,681556712.5278375
2020-12-15 00:00:00,687460552.7517986
2020-12-16 00:00:00,674728054.844904
2020-12-17 00:00:00,668249614.2198399
2020-12-18 00:00:00,679102789.5492111
2020-12-19 00:00:00,673055165.7972956
2020-12-20 00:00:00,672639603.8570261
2020-12-21 00:00:00,677062690.5719076
2020-12-22 00:00:00,658471580.8038098
2020-12-23 00:00:00,653232951.8842515
2020-12-24 00:00:00,650646065.0995082
2020-12-25 00:00:00,609426185.5378444
2020-12-26 00:00:00,625654229.6822565
2020-12-27 00:00:00,623916398.0188216
2020-12-28 00:00:00,620396132.5298586
2020-12-29 00:00:00,627323186.6658362
2020-12-30 00:00:00,617179046.0076878
2020-12-31 00:00:00,609179869.7427713
2021-01-01 00:00:00,540140111.421064
2021-01-02 00:00:00,532087881.1677642
2021-01-03 00:00:00,517979753.1184026
2021-01-04 00:00:00,522241884.2427377
2021-01-05 00:00:00,537827734.0599028
2021-01-06 00:00:00,541278172.6379311
2021-01-07 00:00:00,549368372.9877064
2021-01-08 00:00:00,560703243.2642012
2021-01-09 00:00:00,602428739.170954
2021-01-10 00:00:00,625630247.475315
2021-01-11 00:00:00,638665781.4162368
2021-01-12 00:00:00,630269090.2544895
2021-01-13 00:00:00,585445388.5200131
2021-01-14 00:00:00,594523474.4276578
2021-01-15 00:00:00,616825896.7981393
2021-01-16 00:00:00,609273236.2981036
2021-01-17 00:00:00,605412151.524316
2021-01-18 00:00:00,646093248.5583766
2021-01-19 00:00:00,645064791.9722284
2021-01-20 00:00:00,671511078.143325
2021-01-21 00:00:00,638897085.8911946
2021-01-22 00:00:00,658880395.6360669
2021-01-23 00:00:00,629177878.2904236
2021-01-24 00:00:00,666201866.7326487
2021-01-25 00:00:00,716408951.2739359
2021-01-26 00:00:00,742998773.0402348
2021-01-27 00:00:00,763569577.5977513
2021-01-28 00:00:00,775880286.2852525
2021-01-29 00:00:00,766219474.3943411
2021-01-30 00:00:00,818047022.8323203
2021-01-31 00:00:00,874488627.7834711
2021-02-01 00:00:00,884126688.3336455
2021-02-02 00:00:00,851307377.989886
2021-02-03 00:00:00,911721689.9554746
2021-02-04 00:00:00,919179449.7001141
2021-02-05 00:00:00,948257805.0678396
2021-02-06 00:00:00,943297316.8926016
2021-02-07 00:00:00,945664301.426283
2021-02-08 00:00:00,941655942.3861641
2021-02-09 00:00:00,932282103.8650031
2021-02-10 00:00:00,971037027.876475
2021-02-11 00:00:00,997519851.1031021
2021-02-12 00:00:00,1012842805.4791659
2021-02-13 00:00:00,1071327058.088603
